parent_asin,title,price,average_rating,rating_number,price_segment,rating_category,popularity_score,potential_brand,price_per_rating
B01F7TWSKI,"McKlein USA Pastenello 15.6"" Leather Vertical Patented Detachable Wheeled Laptop Briefcase",,4.2,54,,Good (4-4.5),0.3200307277549897,McKlein,
B01F7WP7YE,Logitech Wireless Marathon Mouse M705 With 3-year Battery Life (Renewed),,4.1,108,,Good (4-4.5),0.31006203527894133,Logitech,
B01F7WPK8W,Sceptre 32-Inch LED HDTV X322WV White Color,,4.4,36,,Good (4-4.5),0.3400202919136725,Sceptre,
B01F81UU8M,Movo Cinema Bundle with Shotgun Condensor Video Microphone and 2-Channel Audio Mixer for DSLR Cameras & Camcorders,,4.2,14,,Good (4-4.5),0.32000753699650697,Movo,
B01F854U8E,ASUS LGA2011 5-way Optimization SafeSlot ATX Motherboard ROG STRIX X99 GAMING,698.86,4.0,94,Premium (>$500),Average (3.5-4),0.3000539185134724,ASUS,174.27930174563593
B01LZ1UG41,3 Year Asurion Camera Accident Protection Plan ($75-99.99),,4.2,61,,Good (4-4.5),0.3200347861377242,3,
B01F854XAY,ASUS LGA2011-v3 5-Way Optimization SafeSlot X99 ATX Motherboard X99-A II,298.02,3.3,87,High ($200-500),Below Avg (3-3.5),0.2300498601307379,ASUS,90.03625377643505
B01F854ZPC,SLE-TECH 14.8V 40WH Dell M5Y1k Battery for Dell Inspiron 3451 3551 5558 5758 M5Y1K Vostro 3458 3558 Inspiron 14 15 3000 Series,23.99,4.2,1814,Low ($20-50),Good (4-4.5),0.3210511211282305,SLE-TECH,5.69833729216152
B01F8D3ZA0,ZOMEI F678 Aluminum Portable Tripod with Ball Head Heavy Duty Lightweight Professional Compact Travel for Nikon Canon Sony All DSLR and Digital Camera,,4.1,82,,Good (4-4.5),0.31004696128592757,ZOMEI,
B01F8DJWHK,"WAWPI USB 3.0 Right Angle 270 Degree Extension Cable Male to Female Adapter Cord, Length: 24cm",,4.6,58,,Excellent (4.5-5),0.3600330468308379,WAWPI,
B01F8GPVD6,Sailor Moon Crystal Star Locket Pocket Watch Sweater Chain,,4.3,39,,Good (4-4.5),0.3300220312205586,Sailor,
B01F8GS7E6,"Samsung Level U Pro Wireless In-ear Headphones with Noise Cancelling, Microphone, and UHQ Audio, White",,3.8,154,,Average (3.5-4),0.28008870465119645,Samsung,
B01F8GS8M2,"Samsung Level U Pro Active Noise Cancelling and UHQ Audio, Black",,3.5,297,,Below Avg (3-3.5),0.2501716116127723,Samsung,
B01F8IGTIU,33W AC Charger Fit for Asus Vivobook E410MA E410M E410 E210MA E210M E210 E510 E510M E510MA Laptop Model 7.5Ft Power Supply Adapter Cord,19.89,4.7,40,Budget (<$20),Excellent (4.5-5),0.3700226109895207,33W,4.222929936305732
B01F8K8MWY,"MIROO Compatible Ink Cartridge Replacement for Canon PGI-1200XL PGI-1200 XL, High Yield (2 Black 2 Cyan 2 Magenta 2 Yellow), Compatible with Canon Maxify MB2320 MB2120 MB2720 MB2020 Printer",,3.8,67,,Average (3.5-4),0.2800382647514965,MIROO,
B01F8KFEFM,Whizzotech® 6 Feet 6ft Shielded External eSATA Cable 7-pin HDD Hard Drive M/M Data Cable 6FT,,4.2,65,,Good (4-4.5),0.3200371052135724,Whizzotech®,
B01F8LNY7G,DJW® 11.1V 48WH Laptop JKVC5 Battery for dell ins piron 1564;dell ins piron 1764;dell ins piron 1464;dell ins piron 15 (1564);dell ins piron 14 (1464);dell ins piron 17 (1764) JKVC5 FH4HR P08F P07E,,4.3,99,,Good (4-4.5),0.33005681735828274,DJW®,
B01F8LUHAS,SOLICE 65W Ac Adapter Laptop Charger for HP Pavilion TouchSmart 14-b000 14-B109 14-b109wm 14-B120DX 14-b124us 14-b150us Sleekbook 15-B143 15-b129wm 15-b150us 15-b153cl 15-b152nr Supply Power Cord,,4.0,160,,Average (3.5-4),0.30009218326496895,SOLICE,
B01F8NNY0G,"Acer Chromebook for Work, 14"" Full HD, Intel Core i3, 8GB Memory, 32GB Storage, Google Chrome, CP5-471-312N,Black",,3.8,34,,Average (3.5-4),0.2800191323757482,Acer,
B01F8NXODS,FITUEYES Mounts Universal Sound Bar Bracket Mount Above Below Tv SB46001MB Black,,3.8,41,,Average (3.5-4),0.2800231907584827,FITUEYES,
B01F8SSOPG,CHUWI Hi10 Air Tablet Keyboard,,3.6,123,,Average (3.5-4),0.26007073181337237,CHUWI,
B01F91HVDI,"JustJamz Basic Black Micro USB Cables (10 Pack) Charger Cord Sync for Android, Samsung, Camera, and Other Devices Wholesale Bulk",,3.3,42,,Below Avg (3-3.5),0.2300237705274448,JustJamz,
B01F92M6NC,Chrysler Jeep Dodge 6.5inch Kicker Speaker Upgrade Set of 4 Mopar OEM,157.99,4.7,573,Mid-High ($100-200),Excellent (4.5-5),0.3703316278463033,Chrysler,33.54352441613588
B01F97NZEG,SanDisk Sansa Clip+ 8 GB MP3 Player (Black) (Certified Refurbished),,3.7,26,,Average (3.5-4),0.2700144942240517,SanDisk,
B01F9AVPD6,"Plantronics Explorer 500, Black, Bluetooth, 203621-05 (Renewed)",79.99,4.1,1676,Mid ($50-100),Good (4-4.5),0.3109711130114649,Plantronics,19.462287104622874
B01F9DATX0,Hitachi Ultrastar A7K3000 2TB HUA723020ALA641 (0F12470) 2TB 64MB Cache 7200RPM SATA III (6.0Gb/s) Enterprise 3.5in Hard Drive (Renewed),61.5,4.3,511,Mid ($50-100),Good (4-4.5),0.330295682170655,Hitachi,14.269141531322507
B01F9EJWLO,"EverywhereFocus Cell Phone Holder, Universal Gooseneck Smartphone Stand, Lazy Bracket 2' Long Arm Mount, Clip up to 4” Wide mobiles & Clamp Grips to 3” Thick. Perfect for Bed, Desk, Kitchen! BL/BK",,3.4,109,,Below Avg (3-3.5),0.2400626150479034,EverywhereFocus,
B01F9EK0XI,Sigma 30mm F1.4 DC DN Lens for Sony E Mount Bundle with Sandisk 64GB Extreme SDXC Memory UHS-I Card,,3.8,36,,Average (3.5-4),0.2800202919136724,Sigma,
B01F9H1QRY,"FIRSTEC Sports Earphone in-Ear Green/Grey Sweat and Water Resistant,Stereo Sound for Most Audio Device with in-line Microphone Running and 3.5mm Gold Plated Jack",,3.2,30,,Below Avg (3-3.5),0.22001681329990003,FIRSTEC,
B01F9NXBR6,"Powerbeats2 Wireless In-Ear Headphone, Active Collection - Flash Blue (Renewed)",109.99,3.7,75,Mid-High ($100-200),Average (3.5-4),0.2700429029031931,Powerbeats2,29.646900269541778
B01F9Q6WKQ,"CNPGD Bluetooth Smart Watch(Partial Compatible for IPHONE)+(Full Compatible for Android phone) +Unlocked Watch Cell Phone+Fitness Tracker Camera Pedometer for Kids, Men and Women(Silver)",,3.3,198,,Below Avg (3-3.5),0.2301142144855275,CNPGD,
B01F9RGF0M,"Amazon Basics Nylon Braided Lightning to USB A Cable, MFi Certified Apple iPhone Charger, Silver, 3-Foot",,4.6,194216,,Excellent (4.5-5),0.47259982896815617,Amazon,
B01F9RGSFE,"Amazon Basics Nylon Braided Lightning to USB A Cable, MFi Certified Apple iPhone Charger, Gold, 6-Foot",,4.6,194173,,Excellent (4.5-5),0.47257489890278725,Amazon,
B01F9RGWF0,"Amazon Basics Nylon Braided Lightning to USB A Cable, MFi Certified Apple iPhone Charger, Silver, 6-Foot",,4.6,201587,,Excellent (4.5-5),0.47687330598756394,Amazon,
B01F9RKFP8,C4Labs Nucleus Zero for Raspberry Pi Zero - Black Ice,,3.6,18,,Average (3.5-4),0.26000985607235516,C4Labs,
B01F9RR2HM,C4Labs Nucleus for Raspberry Pi Zero & Zero Wireless- Sub Zero White,,3.9,14,,Average (3.5-4),0.2900075369965069,C4Labs,
B01F9SMAH8,Zebra Zero for Raspberry Pi Zero & Zero Wireless - Wood GPIO,9.99,4.2,24,Budget (<$20),Good (4-4.5),0.32001333468612764,Zebra,2.3729216152019004
B01F9ST058,Zebra Zero Plus for Raspberry Pi Zero & Zero Wireless- Black Ice Plus Breadboard,14.99,3.9,63,Budget (<$20),Average (3.5-4),0.2900359456756482,Zebra,3.8337595907928392
B01F9T0FTW,Zebra Zero Plus for Raspberry Pi Zero & Zero Wireless - Wood Includes Breadboard,14.99,3.9,20,Budget (<$20),Average (3.5-4),0.2900110156102793,Zebra,3.8337595907928392
B01F9TR3KG,3Dconnexion Space Mouse Enterprise (3DX-700056),399.0,4.5,122,High ($200-500),Good (4-4.5),0.35007015204441033,3Dconnexion,88.470066518847
B01F9UC1E8,"Outdoor HDTV Antenna -Antop Omni-Directional 36 Degree Reception Antenna for Outdoor, Attic, RV Used, 75 Miles Range",,4.6,59,,Excellent (4.5-5),0.3600336265998,Outdoor,
B01FA092N0,Thermaltake Smart DPS G 500W Digital 80+ Bronze Semi-Modular ATX 12V 2.31/EPS 12V 2.92 Power Supply 7 YR Warranty PS-SPG-0500DPCBUS-B,,4.2,136,,Good (4-4.5),0.32007826880987933,Thermaltake,
B01FA1ZD3W,"Samsung Tab 2 Case,Flying Horse Lichee Pattern 360 Degrees Rotating Stand PU Leather Case for Samsung Galaxy Tab 2 10.1 P5100 Auto Sleep/Wake Tablet （Navy Blue）",,4.1,68,,Good (4-4.5),0.3100388445204586,Samsung,
B01FA208KO,Suptig High Power Dimmable Waterproof LED Video Light Fill Night Light Diving Underwater Light for Gopro Hero 11/Hero 10/Hero 9/Hero8/Hero7/Hero6/Hero5/5S/4/4S/3+/3/2 DJI Akaso cam,18.99,4.4,1004,Budget (<$20),Good (4-4.5),0.3405815082689549,Suptig,4.3061224489795915
B01FA3CBLW,"Jricoo 3pcs 3FT 6FT 10FT Lightning Cable Popular Nylon Braided Charing Cable Extra Long USB Cord for iphone7,7plus, 6s, SE, 6s plus, 6plus, 6,5s 5c 5,iPad Mini, Air,iPad5,iPod on iOS9.(gold).",,2.7,80,,Poor (<3),0.17004580174800346,Jricoo,
B01FABWH40,"Computer Mini USB Wired Optical Travel Mouse Portable for Laptop, Notebook, Macbook with Retractable Cable by SOONGO - Black",,3.5,50,,Below Avg (3-3.5),0.2500284086791414,Computer,
B01FAEJYR0,"7"" GPS Carrying Case Hard Shell Travel Case EVA Bag Lightweight Portable External Hard Drive Case Zipper Cover GPS Pouch for 6""-7"" Garmin Navigation Nuvi Tomtom Magellan Mio",,4.6,113,,Excellent (4.5-5),0.3600649341237517,"7""",
B01FAKBUWQ,Dell Keyboard Smartcard USB,21.49,4.7,344,Low ($20-50),Excellent (4.5-5),0.3701988607539896,Dell,4.562632696390658
B01FAKC0X4,Dell Docking Station Mounting Kit 180W AC,29.98,4.4,113,Low ($20-50),Good (4-4.5),0.34006493412375177,Dell,6.798185941043084
B01FANO03O,"ASUS ZenPad 8.0 Z380M [Tempered Glass] Screen Protector, RBEIK Premium Tempered Glass [9H Hardness] [Anti-Scratch] Screen Protector for ASUS ZenPad 8.0 Z380M, Z380C, Z380CX, Z380KL 8 Inch Tablet",,4.3,212,,Good (4-4.5),0.3301223312509965,ASUS,
B01FAR9OQI,"TeckNet 2.4G Wireless Mouse, 3-Button Portable Mini Optical Mouse with USB Nano Receiver for Notebook, PC, Laptop, Chromebook, MacBook, Computer, 1200 DPI, 18-Month Battery Life, Fit Left/Right Hand",,4.1,393,,Good (4-4.5),0.3102272694331309,TeckNet,
B01FB1Y3KA,Godox Ving V860II-N I-TTL Li-ion Flash Speedlite for Nikon Cameras D800 D700 D7100 D7000 D5200 D5100 D5000 D300 D300S D3200 D3100 D3000 D200 D70S D810 D610 D90 D750,161.0,4.4,73,Mid-High ($100-200),Good (4-4.5),0.34004174336526904,Godox,36.507936507936506
B01FB654PI,NETGEAR AC1600 WiFi VDSL/ADSL Modem Router – 802.11ac Dual Band Gigabit (D6400-100NAS),130.0,3.8,927,Mid-High ($100-200),Average (3.5-4),0.2805368660588755,NETGEAR,34.120734908136484
B01FB6Y98Q,"Fonus Braided Durable USB Cable Charging Power Data Wire for Samsung Galaxy Tab E Nook 9.6 - Galaxy Tab S2 Nook 8.0 - Galaxy Tab 4 Nook 7.0 - Galaxy Tab 4 Nook 10.1, 10' Long, White",,4.1,119,,Good (4-4.5),0.3100684127375241,Fonus,
B01FBG1Q7I,"ZGEM 3Pack 3FT Nylon Braided Data Sync Charging Cable Cord For iPhone 7, 7 plus, 6, 5, iPad Air Mini Pro on iOS10 (Mix Color)",,2.9,235,,Poor (<3),0.19013566593712405,ZGEM,
B01FBRKFSI,"[3 Pack] 1ft / 8 Pin Zakix(TM) USB Charge & Sync Cable for for iPhone 8/8 Plus, 7/7 Plus, iPhone, iPod and iPad (White)",,4.1,328,,Good (4-4.5),0.3101895844505964,[3,
B01FBRZK9M,"Extra Large Headphone Case by dBs. Protective Hard Carry case for Travelling. Universal Headset case, Water Resistant and Suitable for Most Headphones and headsets (Black)",,3.6,27,,Average (3.5-4),0.26001507399301377,Extra,
B01FC3SBSC,"BOSS Audio Systems BV435WTR Rear View Car Mirror with 4.3 Inch Built in Monitor, Rear View License Plate Mount Camera, Wireless Video Transmitter and Receiver",,2.9,14,,Poor (<3),0.19000753699650688,BOSS,
B01FC3SJ5M,"BOSS Audio Systems BASS12APK BOSS Audio Systems Enclosed 12 Inch Subwoofer, Amplifier, Installation Kit",,4.1,73,,Good (4-4.5),0.31004174336526896,BOSS,
B01FC3SW8G,"BOSS Audio BVNV9378RC Double Din, Touchscreen, Bluetooth, Navigation/GPS, Rear License Plate Mount Camera Included, DVD/CD/MP3/USB/SD AM/FM Car Stereo, 6.5 Inch Digital LCD Monitor, Wireless Remote",,3.8,78,,Average (3.5-4),0.28004464221007924,BOSS,
B01FCAALW4,"Speck Products StyleFolio Case and Stand for 9.7-inch iPad Pro (Fits iPad Air 2, 1), 77233-5412,Tweet Dawn/Ballet Pink/Deep Sea Blue",,4.4,1023,,Good (4-4.5),0.3405925238792342,Speck,
B01FCBF2WW,"Ganewry Universal DC 5V Power Adapter Extension Cord for IP Camera, Compatible for 5-Volt IP Camera Power Adapter, 1.35mm x 3.5mm Plug, 10 Feet Length(White)",,4.0,48,,Average (3.5-4),0.30002724914121726,Ganewry,
B01FCBF44I,"Ganewry 10 Feet 2.1mm x 5.5mm DC 12 Volt Power Supply Extension Cable for IP Camera or CCTV Camera, 24AWG, Male to Female(Black)",,4.0,16,,Average (3.5-4),0.3000086965344311,Ganewry,
B01FCOF3LO,"Expert Shield Anti-Glare Screen Protector for Panasonic Lumix GX85/GX80 Camera, Standard",14.95,3.1,14,Budget (<$20),Below Avg (3-3.5),0.2100075369965069,Expert,4.807073954983923
B01FCTH204,Magellan Roadmate 9612T-LM 7-Inch Touchscreen GPS Navigation System,,3.5,53,,Below Avg (3-3.5),0.2500301479860276,Magellan,
B01FCTMW22,"TreasureMax for Fitbit Alta HR and Alta Bands, Replacement Band with Watch Buckle for Fitbit Alta/Fitbit Alta HR Accessory/Fitbit Alta HR Band (No Tracker)",,4.2,67,,Good (4-4.5),0.3200382647514966,TreasureMax,
B01FCTN6MW,"TreasureMax for Fitbit Alta HR Bands and Fitbit Alta Bands, Adjustable Soft Silicone Sports Replacement Accessories Bands for Fitbit Alta HR/Fitbit Alta (#A,04, Standard(5.5""-8.1""))",,4.7,47,,Excellent (4.5-5),0.3700266693722552,TreasureMax,
B01FCTNB1S,"TreasureMax for Fitbit Alta HR and Alta Bands, Replacement Band with Watch Buckle for Fitbit Alta/Fitbit Alta HR Accessory/Fitbit Alta HR Band (No Tracker)",,4.2,63,,Good (4-4.5),0.3200359456756483,TreasureMax,
B01FCTU094,"CableCreation iPhone Charger 90 Degree 4FT, [MFi Certified] Right Angle Lightning to USB Charging & Data Cord, Compatible iPhone 12 11 Pro Max XR X XS Max 8 7 Plus 6S 6 5 iPad iPod, Gold",,4.4,815,,Good (4-4.5),0.34047193193512393,CableCreation,
B01FCU1UC4,"Gorsun Foldable Headphones with Mic and Volume Control for Travel, Sports, Lightweight Stereo On-Ear Headsets Strong Bass Earphones (Black)",,3.2,58,,Below Avg (3-3.5),0.22003304683083794,Gorsun,
B01FCUIVWG,"CableCreation Angled Lightning to USB Cable, 4 Feet 90 Degree iPhone Charger and Data Cable [MFi Certified], Compatible iPhone 11 Pro Max XR X Xs Max 8 7 Plus 6S 6 5 iPad iPod, Rose Gold",,4.4,815,,Good (4-4.5),0.34047193193512393,CableCreation,
B01FCUIY6O,"CableCreation Angled Lightning to USB Cable, 4 Feet [MFi Certified] L Shape iPhone Charger and Data Cord, Compatible iPhone 11 Pro Max XR X Xs 8 7 Plus 6S 6 5 iPad, Black & White, 1.2 M",,4.2,52,,Good (4-4.5),0.3200295682170656,CableCreation,
B01FCUIZ4K,"CableCreation 90 Degree iPhone Charger Cable 4FT, [MFi Certified] Right Angle Lightning to USB Charge Data Sync Cable, Compatible iPhone 11 Pro Max X XR XS 8 7 Plus 6S 6 5 iPad, Silver",,4.4,817,,Good (4-4.5),0.34047309147304805,CableCreation,
B01FCUJAHG,"CableCreation Angle Lightning to USB Cable, 4 Feet MFi Certified Data Sync Charge Cable Compatible with iPhone X, 8, 8 Plus, 7, 7 Plus, 6S, 6S Plus, iPad, Black + White, 1.2 M",,4.4,817,,Good (4-4.5),0.34047309147304805,CableCreation,
B01FCUJFLW,"CableCreation 0.5 Feet 3-Pack Short Lightning to USB Data Sync Charge Cable, [MFi Certified] Compatible with iPhone X, 8, 8 Plus, 7, 7 Plus, 6S, 6S Plus, 6, 6 Plus, iPad, Red/Black/Blue 15 CM",,3.9,102,,Average (3.5-4),0.2900585566651689,CableCreation,
B01FCUJFYE,"CableCreation 6FT Lightning to USB Data Sync Cable, [Apple MFi Certified] Long Braided iPhone Charger for iPhone 11 / X/XS/XR/8/8 Plus/ 7/7 Plus / 6 / 6S Plus/iPad Air/Air 2, Rose Gold",,3.8,88,,Average (3.5-4),0.28005043989969997,CableCreation,
B01FCWKVYU,DROK® DC-DC Adjustable Buck Voltage Converter Stabilizer Step Down Voltage Reducer Regulator Power Module 3A 5-23V to 0-16.5V,,3.9,24,,Average (3.5-4),0.29001333468612756,DROK®,
B01FCWLHVG,"Wireless Headphones, Parihy Bluetooth Earbuds W Beats Noise Cancelling Stereo Bass Sweatproof Headset for Gym, Running, Sports & Exercise",,3.0,77,,Poor (<3),0.20004406244111722,Wireless,
B01FCXM4VC,LQM® 10.8V 56Wh New A32N1405 Laptop Battery for ASUS G551 G551JK G551JM G58JK G58JM ROG G771 G771JK G771JM 0B110-00300000,,4.0,45,,Average (3.5-4),0.30002550983433107,LQM®,
B01FCXYCH6,PASOW 3 RCA Cable Audio Video Composite Male to Male DVD Cable (30 Feet),14.99,4.6,4754,Budget (<$20),Excellent (4.5-5),0.3627556418767121,PASOW,3.2516268980477228
B01FD1RO4U,"Keyboard Cover for ASUS 15.6 Inch F555LA F555UA F556UA GL552VW K501UX K501UW Laptop and Many More, Vine Voice Reviewed, Silicon Skin 15.6 Must Have Covers Laptop by Casiii | Black",,4.3,125,,Good (4-4.5),0.3300718913512965,Keyboard,
B01FD4DNME,Godox V860II-S High-Speed Sync GN60 1/8000 2.4G TTL Li-ion Battery Camera Flash Speedlite Light Compatible for Sony Camera & USB LED,179.0,4.4,404,Mid-High ($100-200),Good (4-4.5),0.34023364689171376,Godox,40.58956916099773
B01FD6D59I,"Electronics Organizer, JOTO Travel Gear Management Organize Case for Electronics Accessories Tools Hard Drive Memory Card Flash Drive Cables Charger Cosmetics Brush Personal Care Kit - Large (Black)",19.99,4.5,642,Budget (<$20),Good (4-4.5),0.350371631904686,Electronics,4.4323725055432375
B01FD6D8YK,"Electronics Organizer Case Bag, JOTO Travel Gear Management Organizer for Electronics Accessories Tools Cables Cosmetics Personal Care Kit with Sleeve Bag for Tablets iPad Laptops 10.1-Inch (Black)",,4.3,139,,Good (4-4.5),0.33008000811676547,Electronics,
B01FD6SKJS,G Shape Soft Ear Hook Earpiece Headset 3.5mm Plug Ear Hook Listen Only Ham Radio Earpiece/Headset HYS TC-617 Receiver/Listen Only Earpiece for 2-Way Motorola Icom Radio Transceivers,10.5,4.1,1173,Budget (<$20),Good (4-4.5),0.31067948922354444,G,2.5547445255474455
B01FD727LO,"PT Ultra Slim Lightweight Smart-Shell Rotating Leather Stand Protective Cover Case for Samsung Galaxy Tab Pro 8.4"" inch Android Tablet SM-T320/T325/T321(Will NOT Fit Tab Pro S 8.4) (Black)",13.9,4.3,306,Budget (<$20),Good (4-4.5),0.3301768295334309,PT,3.2250580046403714
B01FD789H0,Hard Travel Carry Pouch Sleeve Portable Protective Box Bag Cover Case For Anker SoundCore mini / Etekcity RoverBeats T3/SoundBot SB510/TaoTronics Wireless Super-Portable Bluetooth Speaker,,4.4,188,,Good (4-4.5),0.3401084167959069,Hard,
B01FD7KKOA,"USB to Micro USB+USB C Cable 4ft/1.2m, IKITS USB Type C & Micro-USB 2-in-1 Connector Cable Durable 3A High-Speed Charge Data Transfer Cable for iMac,MacBook,Switch, Samsung S10+/S9/S7, 4K TV Sticks",,4.1,49,,Good (4-4.5),0.31002782891017927,USB,
B01FD7NOMK,Yosoo Aluminum Alloy Folding Z Flex Tilt Head Camera Bracket Quick Release Plate Tripod Ball Head with Spirit Level For Canon Nikon Sony Camera Camcorder Tripod,,4.1,151,,Good (4-4.5),0.3100869653443103,Yosoo,
B01FD7R0ZM,"Inateck SATA Data Cable and SATA Power Splitter Cable,ST1003",,4.7,2577,,Excellent (4.5-5),0.3714934848462888,Inateck,
B01FD9HV0E,Cosmos Black Neoprene Zipper Carrying Protection Sleeve Case Pouch Cover for Microsoft Arc Touch Mouse (Black),7.99,4.5,77,Budget (<$20),Good (4-4.5),0.35004406244111724,Cosmos,1.771618625277162
B01FDA3J36,"Neewer® 2 PCS 11""/28cm Adjustable Friction Power Articulating Magic Arm and Large Super Clamp Crab Pliers Clip for DSLR Camera Rig,LCD Monitor,DV Monitor,LED Lights and Flash Light",,4.2,104,,Good (4-4.5),0.32005971620309315,Neewer®,
B01FDBJDDA,3.5mm Extension Cable 10ft Audio Male to Female Cable.Sinseader (10ft Gold Plated),,4.3,16,,Good (4-4.5),0.33000869653443105,3.5mm,
B01FDCE00U,"Markurlife Compatible Label Tape Replacement for Brother TZe-335 TZ-335 White on Black 12mm 0.47 Laminated TZe TZ Tape for Brother P Touch Maker PTD210 PTH110 PTD400 PTD600 PT-P710BT PT1880, 2 Pack",,4.5,91,,Good (4-4.5),0.3500521792065862,Markurlife,
B01FDCE51O,"Markurlife Compatible Label Tape Replacement for Brother Ptouch TZe-335 TZe 335 White on Black 12mm 0.47'' Laminated Tape, Compatible with PT-D200 PTD400 PTH110, 1/2 Inch Laminated Tape, 5-Pack",,4.4,41,,Good (4-4.5),0.3400231907584828,Markurlife,
B01FDD3AYQ,5PCS PFM Control DC-DC Converter Step Up Boost Module 600MA USB Charger 0.9V-5V to 5V Power Supply Modul TE110,,4.3,109,,Good (4-4.5),0.3300626150479034,5PCS,
B01FDD3X98,5 Pcs 1602LCD Display IIC/I2C/TWI/SP I Serial Interface Board Module Port for Arduino,,4.1,21,,Good (4-4.5),0.3100115953792414,5,
B01FDD4EP0,A Set AVR ISP USBtinyISP Programmer for Arduino Bootloader USB Download Interface,,4.3,85,,Good (4-4.5),0.33004870059281377,A,
B01FDD52Y2,Senmod 5PCS RS-485 MAX485 Chip Module TTL to RS-485 Module SCM Development Accessories Board,,4.2,24,,Good (4-4.5),0.32001333468612764,Senmod,
B01FDDBODK,"CreateGreat Bands Compatible for Fitbit Alta,Alta HR,Ace,Adjustable Replacement Sport Accessory Bands Wristbands Strap for Fitbit Alta/Alta HR/Ace Women Men",,4.5,1592,,Good (4-4.5),0.3509224124186512,CreateGreat,
B01FDDBTUS,"for Fitbit Alta HR and Alta Accessory Band,CreateGreat Replacement Elastomer Bands for Fitbit Alta HR/Fitbit Alta/Alta Fitbit Bands",,3.8,79,,Average (3.5-4),0.2800452219790413,for,
B01FDIFTPE,"Smays Micro USB Cord for Amazon Kindle Fire, HD, HDX, Kindle Paperwhite, Voyage, Oasis, Amazon Tap, Nextbook M902R M907 (works with most Micro-USB Tablets, Pack of 2, 3.2 Feet)",,3.9,24,,Average (3.5-4),0.29001333468612756,Smays,
B01FDKGH26,Kymate CT-17 CI-V CAT USB Programming Cable for ICOM Two Way Radio IC-1275 IC-7000 IC-703 IC-471 IC-275 IC-7800 OPC-I17 Moible Radios Control Program,19.89,4.5,19,Budget (<$20),Good (4-4.5),0.35001043584131725,Kymate,4.41019955654102
B01FDKYNUO,"Brinch 15-15.6 Inch Multi-Functional Suit Fabric Portable Laptop Sleeve Case Bag for Laptop, Tablet, MacBook, Notebook - Black",,4.2,50,,Good (4-4.5),0.32002840867914145,Brinch,
B01FDLYEKW,Omars USB C Hub with HDMI Cable,,4.3,199,,Good (4-4.5),0.3301147942544896,Omars,
B01FE1HKR0,VIVO Wall Mount Bracket Tray Holder for Apple 4K TV Fourth Generation (Mount-MACTV),9.95,4.7,31,Budget (<$20),Excellent (4.5-5),0.3700173930688621,VIVO,2.1125265392781314
B01FE5LDPQ,"Theater Solutions by Goldwood Bluetooth 2.1 Speaker System 2.1-Channel Home Theater Speaker System, Black (TS212)",55.47,4.2,581,Mid ($50-100),Good (4-4.5),0.32033626599799986,Theater,13.175771971496436
B01FE9EQ88,"Alchemy Power Inc. Pi-EzConnect. Raspberry Pi 4, Pi 3 etc GPIO Connector. A HAT to Connect GPIOs and sensors to Raspberry a Pi",,4.3,115,,Good (4-4.5),0.33006609366167583,Alchemy,
B01FEA3SN6,"Super 500mm/1000mm f/8 Mirror Telephoto Lens for Nikon F-Mount D6, D5, D4, D850, D810, D800, D780, D750, D610, D600, D500, D7500, D7200, D7100, D5600, D5500, D5300, D5200, D3500, D3400",,3.5,52,,Below Avg (3-3.5),0.2500295682170655,Super,
B01FEB7XRM,Lknewtrend 25 Ft Video Power Pre-Made All-in-One Surveillance Cable CCTV DVR Long Cord with Extension Female Connectors,,4.4,93,,Good (4-4.5),0.3400533387445104,Lknewtrend,
B01FED1BEG,"Galaxy S7 Active Case, Cimo [Armor Guard] Heavy Duty Shock Absorbing Dual Layer Protection Cover with Kickstand and Locking Belt Swivel Clip for Samsung Galaxy S7 Active (2016) - Black",,4.2,340,,Good (4-4.5),0.3201965416781413,Galaxy,
B01FEDUB3I,"Laptop Stand for Bed and Sofa – Internal Cooling Fan - Portable, Foldable Legs & Adjustable Heights - Multi-Functional Table with 3 USB Ports and Desk LED Light",,4.4,151,,Good (4-4.5),0.3400869653443104,Laptop,
B01FEI1L4G,GoPro Remote 1.0 and Wrist Housing Bundle,44.99,3.9,16,Low ($20-50),Average (3.5-4),0.290008696534431,GoPro,11.506393861892585
B01FENJWZG,"GT OMEGA Classic Wheel Stand Steering Wheel Stand for Logitech Steering Wheel G923, Logitech G29, Logitech G920 with Chair Link - Thrustmaster T300, T500 TX & TH8A - PS4 Xbox",,4.6,1180,,Excellent (4.5-5),0.3606835476062789,GT,
B01FESWJ8I,Armor Suit Garmin Vivoactive HR Screen Protector (2 Pack) Full Coverage MilitaryShield Screen Protector compatible with Garmin Vivoactive HR -HD Clear Anti-Bubble,8.95,4.0,52,Budget (<$20),Average (3.5-4),0.30002956821706556,Armor,2.2319201995012468
B01FESWMRG,"Garmin vivosmart HR Screen Protector [2 Pack], ArmorSuit MilitaryShield Anti-Bubble Screen Protector compatible with Garmin vivosmart HR -HD Clear Anti-Bubble",7.85,3.7,47,Budget (<$20),Average (3.5-4),0.27002666937225517,Garmin,2.115902964959569
B01FESX73E,"Dell SE2417HGR 24"" 1080p LED Gaming Monitor",,4.5,22,,Good (4-4.5),0.3500121751482035,Dell,
B01FEW0RYM,Koroao 2pcs 2X UV Protective Glass Protect FPV Lens for GoPro HD Hero 3/3+/4 Camera,,3.9,22,,Average (3.5-4),0.29001217514820343,Koroao,
